asset_id,denomination,heritage_type,json_path,category,dbpedia_uri
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Cádiz
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
1310,Molino Harinero Hidraúlico Cucarrete,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
19963,Cercado del Vidrio,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
19963,Cercado del Vidrio,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
19963,Cercado del Vidrio,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Cala_(Huelva)
19963,Cercado del Vidrio,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Huelva
19963,Cercado del Vidrio,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Cala_(Huelva)
19963,Cercado del Vidrio,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Cala_(Huelva)
19963,Cercado del Vidrio,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Huelva
19963,Cercado del Vidrio,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
19963,Cercado del Vidrio,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
19963,Cercado del Vidrio,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
217527,Facultad de Biología,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
217527,Facultad de Biología,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.agenteList.agente[0].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Arquitecto
217527,Facultad de Biología,inmueble,$.agenteList.agente[1].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Arquitecto
217527,Facultad de Biología,inmueble,$.agenteList.agente[2].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Arquitecto
217527,Facultad de Biología,inmueble,$.agenteList.agente[3].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Arquitecto
217527,Facultad de Biología,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
217527,Facultad de Biología,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
217527,Facultad de Biología,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
217527,Facultad de Biología,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
7435,Córdoba II,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Carmona_(Cantabria)
7435,Córdoba II,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
7435,Córdoba II,inmueble,$.tipologiaList.tipologia[0].den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Iberos
7435,Córdoba II,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Cultura_de_La_Tène
7435,Córdoba II,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
7435,Córdoba II,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
7435,Córdoba II,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Carmona_(Cantabria)
7435,Córdoba II,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
7435,Córdoba II,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Carmona_(Cantabria)
7435,Córdoba II,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
7435,Córdoba II,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
7435,Córdoba II,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
7435,Córdoba II,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Alto_Imperio_romano
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Bajo_Imperio_romano
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[2].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Ciudad
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[2].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Bajo_Imperio_romano
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[3].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Bajo_Imperio_romano
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[4].den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Iberos
5837,Puerta Norte,inmueble,$.tipologiaList.tipologia[4].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Cultura_de_La_Tène
5837,Puerta Norte,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
5837,Puerta Norte,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cástulo
5837,Puerta Norte,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cristo
5837,Puerta Norte,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Linares_(Salas)
5837,Puerta Norte,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
5837,Puerta Norte,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cástulo
5837,Puerta Norte,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Cristo
5837,Puerta Norte,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Linares_(Salas)
5837,Puerta Norte,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Linares_(Salas)
5837,Puerta Norte,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Jaén
5837,Puerta Norte,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
5837,Puerta Norte,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
5837,Puerta Norte,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.tipologiaList.tipologia.den_estilo.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Barroco
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Aguilar_de_la_Frontera
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Aguilar_de_la_Frontera
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Aguilar_de_la_Frontera
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
1034,Iglesia del Monasterio de San José y San Roque,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
219309,Casa de Coria IV,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Utrera
219309,Casa de Coria IV,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Alto_Imperio_romano
219309,Casa de Coria IV,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Plenitud_de_la_Edad_Media
219309,Casa de Coria IV,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219309,Casa de Coria IV,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Coria
219309,Casa de Coria IV,inmueble,$.identifica.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Salpensa
219309,Casa de Coria IV,inmueble,$.identifica.descripcion.Resources[2].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Coria
219309,Casa de Coria IV,inmueble,$.identifica.descripcion.Resources[3].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Alto_Imperio_romano
219309,Casa de Coria IV,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Utrera
219309,Casa de Coria IV,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219309,Casa de Coria IV,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Coria
219309,Casa de Coria IV,inmueble,$.clob.descripcion.Resources[1].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Salpensa
219309,Casa de Coria IV,inmueble,$.clob.descripcion.Resources[2].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Coria
219309,Casa de Coria IV,inmueble,$.clob.descripcion.Resources[3].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Alto_Imperio_romano
219309,Casa de Coria IV,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Utrera
219309,Casa de Coria IV,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
219309,Casa de Coria IV,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
219309,Casa de Coria IV,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
219309,Casa de Coria IV,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
19722,Depósito de agua,inmueble,$.tipologiaList.tipologia[0].den_etnia.prov:wasAssociatedWith[0].@id,etnia_dbpedia,http://es.dbpedia.org/resource/Iberos
19722,Depósito de agua,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Fortificación
19722,Depósito de agua,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Cultura_de_Hallstatt
19722,Depósito de agua,inmueble,$.tipologiaList.tipologia[1].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
19722,Depósito de agua,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Neolítico
19722,Depósito de agua,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
19722,Depósito de agua,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Iznájar
19722,Depósito de agua,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
19722,Depósito de agua,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Iznájar
19722,Depósito de agua,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Iznájar
19722,Depósito de agua,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
19722,Depósito de agua,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
19722,Depósito de agua,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
19722,Depósito de agua,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Baja_Edad_Media
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Bajo_Imperio_romano
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[2].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[2].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[3].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
10938,Cerro Pedreras,inmueble,$.tipologiaList.tipologia[3].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Protohistoria
10938,Cerro Pedreras,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
10938,Cerro Pedreras,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Lebrija_(Santander)
10938,Cerro Pedreras,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
10938,Cerro Pedreras,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Lebrija_(Santander)
10938,Cerro Pedreras,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Lebrija_(Santander)
10938,Cerro Pedreras,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
10938,Cerro Pedreras,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
10938,Cerro Pedreras,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
10938,Cerro Pedreras,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
8139,Centro de Empresas,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Conil_de_la_Frontera
8139,Centro de Empresas,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Oficina
8139,Centro de Empresas,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
8139,Centro de Empresas,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
8139,Centro de Empresas,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Paterna
8139,Centro de Empresas,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Conil_de_la_Frontera
8139,Centro de Empresas,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Cádiz
8139,Centro de Empresas,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Paterna
8139,Centro de Empresas,inmueble,$.agenteList.agente[0].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Arquitecto
8139,Centro de Empresas,inmueble,$.agenteList.agente[2].tipo_agen.prov:wasAssociatedWith[0].@id,asociacion_dbpedia,http://es.dbpedia.org/resource/Aparejador
8139,Centro de Empresas,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Conil_de_la_Frontera
8139,Centro de Empresas,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Cádiz
8139,Centro de Empresas,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
8139,Centro de Empresas,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
8139,Centro de Empresas,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
2430,Arroyo de Fernán García,inmueble,$.tipologiaList.tipologia.den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Asentamiento
2430,Arroyo de Fernán García,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
2430,Arroyo de Fernán García,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
2430,Arroyo de Fernán García,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Bujalance
2430,Arroyo de Fernán García,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
2430,Arroyo de Fernán García,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Bujalance
2430,Arroyo de Fernán García,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Bujalance
2430,Arroyo de Fernán García,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Córdoba_(España)
2430,Arroyo de Fernán García,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
2430,Arroyo de Fernán García,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
2430,Arroyo de Fernán García,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Ermita
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Moderna
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[2].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Aguas_termales
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[2].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
5991,Cerro de la Ermita de la Virgen,inmueble,$.tipologiaList.tipologia[3].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
5991,Cerro de la Ermita de la Virgen,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
5991,Cerro de la Ermita de la Virgen,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/2005
5991,Cerro de la Ermita de la Virgen,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Baños_de_la_Encina
5991,Cerro de la Ermita de la Virgen,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Jaén
5991,Cerro de la Ermita de la Virgen,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/2005
5991,Cerro de la Ermita de la Virgen,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Baños_de_la_Encina
5991,Cerro de la Ermita de la Virgen,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Baños_de_la_Encina
5991,Cerro de la Ermita de la Virgen,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Jaén
5991,Cerro de la Ermita de la Virgen,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
5991,Cerro de la Ermita de la Virgen,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
5991,Cerro de la Ermita de la Virgen,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
4604,La Fontanilla,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.tipologiaList.tipologia[0].den_tipologia.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Alberca
4604,La Fontanilla,inmueble,$.tipologiaList.tipologia[0].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Media
4604,La Fontanilla,inmueble,$.tipologiaList.tipologia[1].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Media
4604,La Fontanilla,inmueble,$.tipologiaList.tipologia[2].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Media
4604,La Fontanilla,inmueble,$.tipologiaList.tipologia[3].periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
4604,La Fontanilla,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.identifica.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Fontanilla
4604,La Fontanilla,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.clob.descripcion.Resources[0].@URI,entidad_descripcion,http://es.dbpedia.org/resource/Fontanilla
4604,La Fontanilla,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
4604,La Fontanilla,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
4604,La Fontanilla,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
4604,La Fontanilla,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
12786,Carga de Paja,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Cártama
12786,Carga de Paja,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Época_romana
12786,Carga de Paja,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
12786,Carga de Paja,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Cártama
12786,Carga de Paja,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Málaga
12786,Carga de Paja,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Cártama
12786,Carga de Paja,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Málaga
12786,Carga de Paja,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
12786,Carga de Paja,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
12786,Carga de Paja,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.municipio.@id,municipio,http://es.dbpedia.org/resource/Dos_Hermanas
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.tipologiaList.tipologia.den_estilo.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Racionalismo_arquitectónico
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.identifica.municipio.@id,municipio,http://es.dbpedia.org/resource/Dos_Hermanas
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.identifica.provincia.@id,provincia,http://es.dbpedia.org/resource/Provincia_de_Sevilla
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.fotoList.foto.municipio.@id,foto_geo,http://es.dbpedia.org/resource/Dos_Hermanas
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.fotoList.foto.provincia.@id,foto_geo,http://es.dbpedia.org/resource/Provincia_de_Sevilla
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.context.dbo,context_ns,http://dbpedia.org/ontology/
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.context.esdbpp,context_ns,http://es.dbpedia.org/property/
232624,Edificio 45. Alexander Von Humboldt,inmueble,$.context.esdbpr,context_ns,http://es.dbpedia.org/resource/
8692,Pozo Victoria,inmueble,$.tipologiaList.tipologia.denom_acti.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Minería
8692,Pozo Victoria,inmueble,$.tipologiaList.tipologia.periodos.prov:wasAssociatedWith[0].@id,tipologia_dbpedia,http://es.dbpedia.org/resource/Edad_Contemporánea
